date,TCMNOM_M1,TCMNOM_Y1,TCMNOM_Y5
10/30/1987,,6.75,8.37
11/02/1987,,6.98,8.44
11/03/1987,,6.87,8.38
11/04/1987,,6.83,8.3
11/05/1987,,6.76,8.18
11/06/1987,,6.9,8.28
11/09/1987,,6.92,8.3
11/10/1987,,6.89,8.27
11/11/1987,,,
11/12/1987,,6.96,8.27
11/13/1987,,7.07,8.34
11/16/1987,,7.13,8.34
11/17/1987,,7.06,8.38
11/18/1987,,7.02,8.38
11/19/1987,,6.98,8.34
11/20/1987,,6.88,8.32
11/23/1987,,6.96,8.34
11/24/1987,,6.97,8.35
11/25/1987,,7.03,8.41
11/26/1987,,,
11/27/1987,,7.12,8.55
11/30/1987,,7,8.43
12/01/1987,,7.05,8.44
12/02/1987,,7.03,8.43
12/03/1987,,7.01,8.35
12/04/1987,,7,8.35
12/07/1987,,7.2,8.48
12/08/1987,,7.21,8.49
12/09/1987,,7.18,8.47
12/10/1987,,7.32,8.63
12/11/1987,,7.3,8.65
12/14/1987,,7.3,8.63
12/15/1987,,7.22,8.54
12/16/1987,,7.21,8.46
12/17/1987,,7.27,8.47
12/18/1987,,7.16,8.39
12/21/1987,,7.18,8.38
12/22/1987,,7.24,8.48
12/23/1987,,7.18,8.4
12/24/1987,,7.17,8.37
12/25/1987,,,
12/28/1987,,7.2,8.46
12/29/1987,,7.19,8.41
12/30/1987,,7.09,8.32
12/31/1987,,7.1,8.33
01/01/1988,,,
01/04/1988,,7.15,8.35
01/05/1988,,7.11,8.29
01/06/1988,,7.14,8.37
01/07/1988,,7.13,8.35
01/08/1988,,7.24,8.48
01/11/1988,,7.15,8.41
01/12/1988,,7.15,8.39
01/13/1988,,7.14,8.36
01/14/1988,,7.16,8.36
01/15/1988,,6.98,8.13
01/18/1988,,,
01/19/1988,,7.01,8.16
01/20/1988,,6.93,8.11
01/21/1988,,6.84,8.04
01/22/1988,,6.82,8.01
01/25/1988,,6.82,7.99
01/26/1988,,6.87,8.08
01/27/1988,,6.77,7.91
01/28/1988,,6.72,7.83
01/29/1988,,6.66,7.76
02/01/1988,,6.68,7.78
02/02/1988,,6.67,7.7
02/03/1988,,6.69,7.76
02/04/1988,,6.67,7.76
02/05/1988,,6.55,7.64
02/08/1988,,6.59,7.7
02/09/1988,,6.55,7.65
02/10/1988,,6.53,7.59
02/11/1988,,6.61,7.64
02/12/1988,,6.68,7.77
02/15/1988,,,
02/16/1988,,6.73,7.79
02/17/1988,,6.72,7.8
02/18/1988,,6.67,7.78
02/19/1988,,6.67,7.77
02/22/1988,,6.65,7.75
02/23/1988,,6.6,7.69
02/24/1988,,6.61,7.69
02/25/1988,,6.66,7.68
02/26/1988,,6.64,7.67
02/29/1988,,6.63,7.64
03/01/1988,,6.61,7.61
03/02/1988,,6.59,7.59
03/03/1988,,6.6,7.59
03/04/1988,,6.72,7.74
03/07/1988,,6.74,7.77
03/08/1988,,6.75,7.79
03/09/1988,,6.72,7.76
03/10/1988,,6.76,7.81
03/11/1988,,6.63,7.76
03/14/1988,,6.64,7.76
03/15/1988,,6.62,7.76
03/16/1988,,6.67,7.81
03/17/1988,,6.58,7.76
03/18/1988,,6.64,7.81
03/21/1988,,6.73,7.91
03/22/1988,,6.73,7.91
03/23/1988,,6.8,7.95
03/24/1988,,6.83,8.01
03/25/1988,,6.76,7.95
03/28/1988,,6.79,8.03
03/29/1988,,6.79,8.03
03/30/1988,,6.79,8.03
03/31/1988,,6.76,8.04
04/01/1988,,,
04/04/1988,,7,8.19
04/05/1988,,7.04,8.18
04/06/1988,,7.04,8.13
04/07/1988,,7.04,8.12
04/08/1988,,6.95,8.05
04/11/1988,,6.96,8.1
04/12/1988,,6.89,8.09
04/13/1988,,6.83,8.05
04/14/1988,,6.89,8.15
04/15/1988,,7.03,8.2
04/18/1988,,7.05,8.25
04/19/1988,,7.03,8.24
04/20/1988,,7.04,8.27
04/21/1988,,7.02,8.26
04/22/1988,,7.02,8.23
04/25/1988,,7.04,8.23
04/26/1988,,7.02,8.24
04/27/1988,,7.03,8.25
04/28/1988,,7.1,8.32
04/29/1988,,7.14,8.33
05/02/1988,,7.21,8.39
05/03/1988,,7.2,8.35
05/04/1988,,7.2,8.35
05/05/1988,,7.22,8.39
05/06/1988,,7.31,8.48
05/09/1988,,7.34,8.5
05/10/1988,,7.37,8.55
05/11/1988,,7.33,8.55
05/12/1988,,7.31,8.55
05/13/1988,,7.28,8.51
05/16/1988,,7.32,8.52
05/17/1988,,7.38,8.64
05/18/1988,,7.39,8.68
05/19/1988,,7.45,8.67
05/20/1988,,7.45,8.7
05/23/1988,,7.52,8.74
05/24/1988,,7.52,8.73
05/25/1988,,7.58,8.73
05/26/1988,,7.65,8.72
05/27/1988,,7.65,8.75
05/30/1988,,,
05/31/1988,,7.66,8.73
06/01/1988,,7.58,8.57
06/02/1988,,7.62,8.6
06/03/1988,,7.51,8.52
06/06/1988,,7.51,8.51
06/07/1988,,7.52,8.54
06/08/1988,,7.41,8.46
06/09/1988,,7.43,8.5
06/10/1988,,7.43,8.47
06/13/1988,,7.43,8.45
06/14/1988,,7.29,8.25
06/15/1988,,7.32,8.29
06/16/1988,,7.42,8.46
06/17/1988,,7.54,8.58
06/20/1988,,7.57,8.59
06/21/1988,,7.6,8.61
06/22/1988,,7.5,8.49
06/23/1988,,7.5,8.47
06/24/1988,,7.48,8.45
06/27/1988,,7.55,8.54
06/28/1988,,7.53,8.48
06/29/1988,,7.53,8.47
06/30/1988,,7.5,8.41
07/01/1988,,7.49,8.38
07/04/1988,,,
07/05/1988,,7.53,8.42
07/06/1988,,7.55,8.47
07/07/1988,,7.6,8.52
07/08/1988,,7.78,8.64
07/11/1988,,7.76,8.62
07/12/1988,,7.76,8.68
07/13/1988,,7.76,8.69
07/14/1988,,7.83,8.7
07/15/1988,,7.82,8.67
07/18/1988,,7.82,8.73
07/19/1988,,7.76,8.7
07/20/1988,,7.75,8.7
07/21/1988,,7.83,8.75
07/22/1988,,7.78,8.71
07/25/1988,,7.79,8.69
07/26/1988,,7.8,8.72
07/27/1988,,7.88,8.77
07/28/1988,,7.89,8.79
07/29/1988,,7.9,8.75
08/01/1988,,7.89,8.7
08/02/1988,,7.85,8.63
08/03/1988,,7.84,8.64
08/04/1988,,7.83,8.61
08/05/1988,,8.03,8.78
08/08/1988,,8.04,8.79
08/09/1988,,8.16,8.88
08/10/1988,,8.17,9
08/11/1988,,8.25,9.02
08/12/1988,,8.23,9.03
08/15/1988,,8.25,9.04
08/16/1988,,8.28,9.03
08/17/1988,,8.28,9.06
08/18/1988,,8.27,9.05
08/19/1988,,8.27,9.05
08/22/1988,,8.27,9.09
08/23/1988,,8.25,9.04
08/24/1988,,8.25,9.02
08/25/1988,,8.31,9.08
08/26/1988,,8.32,9.07
08/29/1988,,8.3,9
08/30/1988,,8.3,8.98
08/31/1988,,8.28,8.95
09/01/1988,,8.24,8.95
09/02/1988,,8.06,8.7
09/05/1988,,,
09/06/1988,,8.08,8.7
09/07/1988,,8.09,8.69
09/08/1988,,8.1,8.69
09/09/1988,,8.07,8.62
09/12/1988,,8.08,8.66
09/13/1988,,8.02,8.65
09/14/1988,,7.95,8.59
09/15/1988,,7.98,8.63
09/16/1988,,8.02,8.65
09/19/1988,,8.05,8.69
09/20/1988,,8.07,8.68
09/21/1988,,8.05,8.64
09/22/1988,,8.09,8.67
09/23/1988,,8.09,8.69
09/26/1988,,8.17,8.73
09/27/1988,,8.21,8.77
09/28/1988,,8.23,8.81
09/29/1988,,8.18,8.73
09/30/1988,,8.13,8.61
10/03/1988,,8.13,8.59
10/04/1988,,8.15,8.6
10/05/1988,,8.15,8.6
10/06/1988,,8.18,8.61
10/07/1988,,8.02,8.43
10/10/1988,,,
10/11/1988,,8.04,8.48
10/12/1988,,8.06,8.56
10/13/1988,,8.11,8.55
10/14/1988,,8.07,8.52
10/17/1988,,8.08,8.5
10/18/1988,,8.09,8.49
10/19/1988,,8.14,8.53
10/20/1988,,8.13,8.52
10/21/1988,,8.15,8.54
10/24/1988,,8.19,8.54
10/25/1988,,8.17,8.53
10/26/1988,,8.12,8.48
10/27/1988,,8.08,8.41
10/28/1988,,8.07,8.4
10/31/1988,,8.06,8.37
11/01/1988,,8.05,8.38
11/02/1988,,8.08,8.44
11/03/1988,,8.07,8.42
11/04/1988,,8.22,8.58
11/07/1988,,8.31,8.66
11/08/1988,,8.34,8.66
11/09/1988,,8.36,8.71
11/10/1988,,8.4,8.72
11/11/1988,,,
11/14/1988,,8.45,8.76
11/15/1988,,8.55,8.78
11/16/1988,,8.6,8.87
11/17/1988,,8.57,8.9
11/18/1988,,8.58,8.91
11/21/1988,,8.63,8.92
11/22/1988,,8.71,8.99
11/23/1988,,8.7,8.97
11/24/1988,,,
11/25/1988,,8.78,9.07
11/28/1988,,8.76,9.06
11/29/1988,,8.74,9.02
11/30/1988,,8.62,8.91
12/01/1988,,8.66,8.88
12/02/1988,,8.96,9.11
12/05/1988,,8.94,9.07
12/06/1988,,8.8,8.88
12/07/1988,,8.84,8.93
12/08/1988,,8.9,9.01
12/09/1988,,8.95,9.05
12/12/1988,,8.96,9.07
12/13/1988,,9.08,9.15
12/14/1988,,9.13,9.19
12/15/1988,,9.18,9.21
12/16/1988,,9.13,9.18
12/19/1988,,9.11,9.16
12/20/1988,,9.04,9.09
12/21/1988,,8.98,9.08
12/22/1988,,8.95,9.09
12/23/1988,,8.94,9.08
12/26/1988,,,
12/27/1988,,9.06,9.17
12/28/1988,,9.12,9.22
12/29/1988,,9.08,9.19
12/30/1988,,9.02,9.14
01/02/1989,,,
01/03/1989,,9.11,9.25
01/04/1989,,9.14,9.24
01/05/1989,,9.22,9.32
01/06/1989,,9.2,9.3
01/09/1989,,9.18,9.3
01/10/1989,,9.15,9.29
01/11/1989,,9.17,9.28
01/12/1989,,9.06,9.2
01/13/1989,,8.99,9.1
01/16/1989,,,
01/17/1989,,9.03,9.11
01/18/1989,,8.95,9.07
01/19/1989,,8.91,9.06
01/20/1989,,8.93,9.11
01/23/1989,,8.95,9.06
01/24/1989,,8.91,8.98
01/25/1989,,9,9.05
01/26/1989,,9.03,9.07
01/27/1989,,8.98,9.03
01/30/1989,,9,9.07
01/31/1989,,9.04,9.08
02/01/1989,,9.02,9.05
02/02/1989,,9.03,9.05
02/03/1989,,9.17,9.1
02/06/1989,,9.18,9.11
02/07/1989,,9.1,9.06
02/08/1989,,9.12,9.06
02/09/1989,,9.12,9.21
02/10/1989,,9.22,9.28
02/13/1989,,9.27,9.29
02/14/1989,,9.31,9.34
02/15/1989,,9.29,9.33
02/16/1989,,9.25,9.32
02/17/1989,,9.25,9.32
02/20/1989,,,
02/21/1989,,9.28,9.34
02/22/1989,,9.35,9.43
02/23/1989,,9.48,9.47
02/24/1989,,9.51,9.49
02/27/1989,,9.46,9.47
02/28/1989,,9.4,9.42
03/01/1989,,9.4,9.43
03/02/1989,,9.38,9.38
03/03/1989,,9.36,9.38
03/06/1989,,9.32,9.34
03/07/1989,,9.34,9.35
03/08/1989,,9.35,9.34
03/09/1989,,9.35,9.35
03/10/1989,,9.58,9.48
03/13/1989,,9.56,9.48
03/14/1989,,9.54,9.45
03/15/1989,,9.52,9.45
03/16/1989,,9.48,9.43
03/17/1989,,9.72,9.64
03/20/1989,,9.84,9.71
03/21/1989,,9.85,9.75
03/22/1989,,9.71,9.65
03/23/1989,,9.7,9.65
03/24/1989,,,
03/27/1989,,9.75,9.67
03/28/1989,,9.77,9.66
03/29/1989,,9.69,9.6
03/30/1989,,9.7,9.59
03/31/1989,,9.64,9.53
04/03/1989,,9.5,9.39
04/04/1989,,9.42,9.31
04/05/1989,,9.42,9.31
04/06/1989,,9.49,9.35
04/07/1989,,9.52,9.42
04/10/1989,,9.49,9.43
04/11/1989,,9.5,9.42
04/12/1989,,9.51,9.44
04/13/1989,,9.59,9.5
04/14/1989,,9.33,9.29
04/17/1989,,9.37,9.33
04/18/1989,,9.14,9.14
04/19/1989,,9.17,9.17
04/20/1989,,9.37,9.32
04/21/1989,,9.33,9.27
04/24/1989,,9.36,9.26
04/25/1989,,9.28,9.21
04/26/1989,,9.22,9.18
04/27/1989,,9.13,9.1
04/28/1989,,9.12,9.06
05/01/1989,,9.3,9.19
05/02/1989,,9.22,9.11
05/03/1989,,9.15,9.1
05/04/1989,,9.14,9.09
05/05/1989,,8.97,8.96
05/08/1989,,9.04,9.02
05/09/1989,,9.18,9.17
05/10/1989,,9.2,9.21
05/11/1989,,9.06,9.1
05/12/1989,,8.75,8.8
05/15/1989,,8.85,8.85
05/16/1989,,8.9,8.87
05/17/1989,,8.89,8.87
05/18/1989,,8.94,8.88
05/19/1989,,8.89,8.82
05/22/1989,,8.78,8.71
05/23/1989,,8.79,8.72
05/24/1989,,8.85,8.74
05/25/1989,,8.94,8.75
05/26/1989,,8.92,8.72
05/29/1989,,,
05/30/1989,,8.88,8.68
05/31/1989,,8.86,8.65
06/01/1989,,8.87,8.65
06/02/1989,,8.57,8.42
06/05/1989,,8.46,8.33
06/06/1989,,8.48,8.35
06/07/1989,,8.39,8.28
06/08/1989,,8.35,8.26
06/09/1989,,8.32,8.16
06/12/1989,,8.33,8.18
06/13/1989,,8.45,8.3
06/14/1989,,8.41,8.24
06/15/1989,,8.49,8.36
06/16/1989,,8.57,8.4
06/19/1989,,8.57,8.41
06/20/1989,,8.52,8.35
06/21/1989,,8.57,8.4
06/22/1989,,8.58,8.41
06/23/1989,,8.39,8.27
06/26/1989,,8.37,8.22
06/27/1989,,8.35,8.14
06/28/1989,,8.35,8.18
06/29/1989,,8.19,8.09
06/30/1989,,8.12,8.03
07/03/1989,,8.04,7.99
07/04/1989,,,
07/05/1989,,8,7.97
07/06/1989,,7.96,7.91
07/07/1989,,7.89,7.86
07/10/1989,,7.89,7.84
07/11/1989,,7.87,7.8
07/12/1989,,7.81,7.79
07/13/1989,,7.81,7.8
07/14/1989,,7.86,7.84
07/17/1989,,7.92,7.85
07/18/1989,,8.03,7.97
07/19/1989,,7.96,7.9
07/20/1989,,7.88,7.8
07/21/1989,,8.02,7.89
07/24/1989,,8.01,7.87
07/25/1989,,7.92,7.79
07/26/1989,,7.91,7.81
07/27/1989,,7.77,7.69
07/28/1989,,7.69,7.6
07/31/1989,,7.65,7.56
08/01/1989,,7.61,7.49
08/02/1989,,7.63,7.57
08/03/1989,,7.69,7.64
08/04/1989,,8.05,7.94
08/07/1989,,8.16,7.98
08/08/1989,,8.08,7.95
08/09/1989,,8.1,7.96
08/10/1989,,8.08,7.96
08/11/1989,,8.18,8.1
08/14/1989,,8.33,8.27
08/15/1989,,8.33,8.24
08/16/1989,,8.22,8.11
08/17/1989,,8.31,8.2
08/18/1989,,8.29,8.2
08/21/1989,,8.35,8.27
08/22/1989,,8.45,8.35
08/23/1989,,8.38,8.23
08/24/1989,,8.32,8.23
08/25/1989,,8.32,8.23
08/28/1989,,8.36,8.29
08/29/1989,,8.37,8.3
08/30/1989,,8.34,8.28
08/31/1989,,8.28,8.27
09/01/1989,,8.23,8.18
09/04/1989,,,
09/05/1989,,8.31,8.21
09/06/1989,,8.29,8.19
09/07/1989,,8.26,8.19
09/08/1989,,8.2,8.14
09/11/1989,,8.1,8.1
09/12/1989,,8.1,8.07
09/13/1989,,8.11,8.11
09/14/1989,,8.03,8.05
09/15/1989,,7.99,8.01
09/18/1989,,8.08,8.04
09/19/1989,,8.07,8.05
09/20/1989,,8.22,8.14
09/21/1989,,8.26,8.19
09/22/1989,,8.25,8.2
09/25/1989,,8.33,8.32
09/26/1989,,8.34,8.29
09/27/1989,,8.36,8.31
09/28/1989,,8.41,8.34
09/29/1989,,8.48,8.36
10/02/1989,,8.49,8.33
10/03/1989,,8.41,8.27
10/04/1989,,8.41,8.25
10/05/1989,,8.36,8.18
10/06/1989,,8.06,8.01
10/09/1989,,,
10/10/1989,,8.04,8
10/11/1989,,8.08,8.03
10/12/1989,,7.99,7.98
10/13/1989,,7.9,7.79
10/16/1989,,7.85,7.91
10/17/1989,,7.82,7.92
10/18/1989,,7.81,7.92
10/19/1989,,7.9,7.91
10/20/1989,,7.88,7.93
10/23/1989,,7.85,7.87
10/24/1989,,7.76,7.8
10/25/1989,,7.77,7.79
10/26/1989,,7.8,7.81
10/27/1989,,7.88,7.87
10/30/1989,,7.87,7.86
10/31/1989,,7.88,7.86
11/01/1989,,7.86,7.86
11/02/1989,,7.81,7.81
11/03/1989,,8.01,7.93
11/06/1989,,8.05,7.99
11/07/1989,,7.88,7.85
11/08/1989,,7.79,7.81
11/09/1989,,7.82,7.84
11/10/1989,,7.83,7.85
11/13/1989,,7.8,7.85
11/14/1989,,7.7,7.8
11/15/1989,,7.66,7.74
11/16/1989,,7.7,7.74
11/17/1989,,7.69,7.82
11/20/1989,,7.69,7.8
11/21/1989,,7.69,7.79
11/22/1989,,7.6,7.72
11/23/1989,,,
11/24/1989,,7.59,7.7
11/27/1989,,7.74,7.8
11/28/1989,,7.76,7.81
11/29/1989,,7.77,7.78
11/30/1989,,7.72,7.74
12/01/1989,,7.67,7.7
12/04/1989,,7.68,7.7
12/05/1989,,7.68,7.7
12/06/1989,,7.76,7.76
12/07/1989,,7.82,7.8
12/08/1989,,7.73,7.73
12/11/1989,,7.74,7.74
12/12/1989,,7.76,7.74
12/13/1989,,7.77,7.73
12/14/1989,,7.71,7.68
12/15/1989,,7.65,7.7
12/18/1989,,7.62,7.67
12/19/1989,,7.72,7.69
12/20/1989,,7.63,7.67
12/21/1989,,7.64,7.67
12/22/1989,,7.7,7.75
12/25/1989,,,
12/26/1989,,7.83,7.9
12/27/1989,,7.82,7.89
12/28/1989,,7.77,7.85
12/29/1989,,7.76,7.86
01/01/1990,,,
01/02/1990,,7.81,7.87
01/03/1990,,7.85,7.92
01/04/1990,,7.82,7.91
01/05/1990,,7.79,7.92
01/08/1990,,7.81,7.92
01/09/1990,,7.78,7.92
01/10/1990,,7.77,7.92
01/11/1990,,7.77,7.94
01/12/1990,,7.76,7.99
01/15/1990,,,
01/16/1990,,7.92,8.11
01/17/1990,,7.91,8.11
01/18/1990,,8.05,8.27
01/19/1990,,8,8.2
01/22/1990,,7.98,8.19
01/23/1990,,7.97,8.18
01/24/1990,,8,8.28
01/25/1990,,8.03,8.31
01/26/1990,,8.07,8.38
01/29/1990,,8.08,8.39
01/30/1990,,8.09,8.43
01/31/1990,,8.08,8.35
02/01/1990,,8.09,8.35
02/02/1990,,8.13,8.42
02/05/1990,,8.15,8.44
02/06/1990,,8.15,8.49
02/07/1990,,8.17,8.51
